,0,2,5,7,9,10,11,12,14,16,17,18,19,20,21,22,23,24,26,28,29,30,31,32,34,35,36,37,38,39,40,41,42,43,44,45,46,48,49,51,52,53,54,55,56,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,87,88,91,92,94
279,[14 12],[14 10],[15 11],[20 14],[14 11],[17  8],[12 15],[16  9],[15 11],[16  9],[17  9],[15 13],[15 10],[14  9],[15  8],[21 15],[12 21],[16  9],,[13 10],[14 11],[16 10],[13  9],[17 19],[13 11],[13  9],[13 10],[14  9],,[14 10],[14 12],[14 10],[16 11],[14  8],[19 10],[14  9],[16 11],[14  9],[13  7],[19 14],[16  9],[16 21],[16  9],[14 10],[13  9],[13  9],[17 16],[16 10],[18 17],[14 10],[18 16],[13  9],,,[14 10],[14  8],[13  8],[15 11],[17 11],[16 10],[14 10],[13 10],[16 10],[15 13],,[16 12],[14 10],[14  9],[16 11],[16 12],,[15 13],[16 10],,,,[15  9]
280,[14 12],[14 10],[15 11],[20 13],[14 11],[17  9],[13 14],[16  8],[14 11],[15  8],[17  9],[15 12],[14 10],[14  8],[15  8],[21 15],[13 21],[16  9],,[14 10],[14 11],[16 10],[14  9],[16 19],[13 11],[13  9],[14  9],[14  9],,[14 10],[18 14],[15 10],[16 11],[13  8],[19 10],[14  9],[15 10],[14  8],[14  7],[18 13],[18 11],[16 21],[16  9],[14 10],[13  9],[14 10],[17 17],[16 10],[18 17],[14 10],[18 16],[14  9],,,[14 10],[14  9],[13  7],[15 10],[16 11],[16 10],[14 10],[13  9],[16 11],[15 13],,[16 13],[13  9],[14  9],[15 10],[16 12],,[15 13],[16 10],,,,[15  9]
281,[14 11],[14 10],[15 11],[21 13],[14 11],[17  9],[13 15],[16  8],[14 11],[16  8],[16  9],[15 12],[14 10],[14  8],[15  8],[21 15],[13 21],[16  9],,[14 10],[15 10],[16 10],[13  9],[17 19],[14 11],[13  9],[13 11],[14  9],,[14 10],[18 14],[15 10],[16 11],[14  8],[15  8],[14  9],[15 11],[14  8],[14  8],[19 13],[16  9],[16 21],[16  9],[14 10],[13  9],[14 10],[17 16],[16 10],[18 17],[14 10],[18 15],[13  9],,,[14 10],[14  9],[19 12],[15 10],[17 11],[16 10],[14 10],[13 10],[16 10],[16 13],,[16 12],[13 10],[15  9],[16 10],[16 12],,[15 12],[16 10],,,,[15  9]
282,[14 12],[14 10],[15 11],[20 14],[14 11],[17  9],[13 15],[16  8],[14 11],[15  8],[16  9],[15 12],[14 10],[14  8],[15  8],[21 15],[12 21],[16  9],,[14 10],[14 11],[16 10],[13 10],[16 19],[13 11],[13  9],[13 10],[14  9],,[14 10],[13 13],[14 10],[16 11],[13  8],[20 10],[14  9],[15 11],[14  8],[13  7],[18 12],[16  9],[16 21],[16  9],[14 10],[13  9],[14 10],[17 16],[16 10],[18 17],[14 10],[18 15],[14  9],,,[14 10],[14  9],[18 13],[16 10],[17 11],[16 10],[14 10],[13 10],[16 10],[15 13],,[16 12],[13  9],[15  9],[15 10],[16 12],,[16 13],[15 10],,,,[15  9]
283,[14 12],[14 10],[15 11],[20 13],[14 11],[17  9],[13 15],[16  9],[15 11],[15  8],[16  9],[15 13],[14 10],[14  8],[15  8],[21 15],[13 21],[16  9],,[14  9],[14 11],[16 10],[14 10],[17 19],[13 11],[13  9],[14 11],[14  9],,[14 10],[13 13],[15 10],[16 11],[14  9],[20 10],[14  9],[15 11],[14  8],[14  8],[19 13],[17 10],[17 10],[16  9],[14 10],[13  9],[14 10],[17 16],[17 10],[18 18],[14 10],[18 15],[14  9],,,[14 10],[15  9],[13  7],[16 11],[17 11],[16 10],[14 10],[13 10],[16 10],[15 13],,[16 12],[13 10],[14  9],[15 10],[16 12],,[16 13],[16 10],,,,[15  9]
284,[14 12],[14 10],[15 11],[21 13],[14 11],[17  9],[12 15],[16  9],[15 11],[15  8],[17  9],[15 12],[14 10],[14  8],[15  8],[21 15],[13 21],[16  9],,[14 10],[14 10],[16 10],[13  9],[16 19],[14 11],[13  9],[14 10],[14  9],,[14 10],[18 14],[15 10],[16 11],[13  8],[15  8],[14  9],[14 10],[14  8],[14  8],[19 13],[16  9],[16 21],[16  9],[14 10],[13  9],[14 10],[17 16],[17 10],[18 17],[14 10],[18 15],[13  9],,,[15 10],[15  9],[19 13],[16 10],[17 11],[16 10],[14 10],[13 10],[16 10],[15 13],,[16 12],[13  9],[15  9],[15 10],[16 12],,[15 13],[16 10],,,,[15  9]
285,[14 12],[14 10],[15 11],[20 14],[14 11],[17  9],[13 15],[16  9],[14 11],[15  8],[16  9],[15 12],[14 10],[14  8],[15  8],[21 15],[12 21],[16  9],,[14 10],[14 11],[16 10],[14  9],[16 19],[13 11],[13  9],[13 11],[14  9],,[14 10],[14 12],[15 11],[16 11],[14  8],[19 10],[14  9],[15 11],[14  8],[14  8],[19 13],[17 10],[16 21],[16  9],[14 10],[13  9],[14 10],[17 16],[16 10],[18 17],[14 10],[18 17],[14  9],,,[14 10],[14  9],[13  8],[16 10],[16 11],[16 10],[14 10],[13 10],[16 11],[15 13],,[16 12],[13 10],[15  9],[16 10],[16 13],,[15 13],[16 10],,,,[15  9]
286,[14 12],[14 10],[15 12],[20 13],[14 11],[17  8],[13 14],[16  8],[14 11],[15  8],[16  9],[15 12],[14 10],[14  8],[15  8],[21 15],[13 21],[16  9],,[14 10],[14 10],[16 10],[13  9],[17 19],[13 11],[13  9],[14  9],[14  9],,[14 10],[13 13],[15 10],[16 11],[14  8],[15  8],[14  9],[15 11],[13  8],[14  7],[18 13],[16  9],[16 21],[16  9],[14 10],[13  9],[14 10],[17 16],[17 10],[18 17],[14 10],[16 13],[14  9],,,[14 10],[14  9],[13  7],[16 10],[16 11],[16 10],[14 10],[13 10],[16 11],[15 13],,[16 12],[13  9],[15  9],[15 10],[16 12],,[16 12],[16 10],,,,[16  9]
287,[14 12],[14 10],[14 11],[20 13],[14 11],[17  9],[13 15],[16  8],[15 11],[15  8],[16  9],[15 12],[14 10],[14  8],[15  8],[21 15],[16  9],[16  9],,[15 10],[14 11],[16 10],[13  9],[17 20],[14 11],[13  9],[14 10],[14  9],,[14 10],[17 13],[15 10],[16 12],[13  8],[14  7],[14  9],[15 11],[14  9],[14  7],[18 13],[17  9],[16 21],[16  9],[14 10],[13  9],[14 10],[17 16],[16 10],[18 17],[14 10],[17 15],[13  9],,,[14 10],[14  9],[13  7],[16 10],[17 11],[16 10],[14 10],[13 10],[16 11],[15 13],,[16 12],[13  9],[15  9],[15 10],[16 13],,[16 13],[16 10],,,,[16  9]
288,[14 12],[14 10],[15 11],[20 13],[14 11],[17  8],[13 15],[16  8],[14 11],[16  8],[16  9],[15 12],[14 10],[15  8],[15  8],[21 14],[12 21],[16  9],,[14 10],[14 10],[16 10],[14  9],[17 19],[13 11],[13  9],[14  9],[14  9],,[14 10],[12 13],[14 10],[16 11],[14  8],[14  8],[14  9],[15 11],[14  8],[14  8],[19 13],[16  9],[16 21],[16  9],[14 10],[13  9],[13  9],[17 16],[16 10],[18 17],[14 10],[18 15],[14  9],,,[13 10],[14  9],[19 14],[16 10],[17 11],[16 10],[14 10],[13  7],[16 11],[15 13],,[16 12],[13 10],[14  9],[15 10],[16 13],,[15 13],[16 10],,,,[15  9]
289,[14 12],[14 10],[15 11],[20 13],[14 11],[17  9],[13 15],[16  8],[14 11],[15  8],[16  9],[15 12],[14 10],[14  8],[15  8],[21 15],[16  8],[16  9],,[14 10],[14 11],[16 10],[13  9],[17 19],[13 11],[13  9],[14  9],[14  9],,[14 10],[12 13],[15 10],[16 11],[14  8],[15  8],[14  9],[15 11],[14  8],[14  7],[18 13],[16  9],[16 20],[16  9],[14 10],[13  9],[14 10],[17 16],[16  9],[18 17],[13 10],[18 16],[13  9],,,[14 10],[14  9],[13  7],[17 10],[17 11],[16 10],[14 10],[13  7],[16 10],[15 13],,[16 12],[13  9],[15  9],[15 10],[16 13],,[16 13],[15 10],,,,[15  9]
290,[14 12],[14 10],[15 11],[20 13],[14 11],[17  9],[13 14],[16  9],[14 11],[15  8],[16  9],[15 13],[14 10],[14  8],[15  8],[21 16],[13 21],[16  9],,[14 10],[14 11],[16 10],[14  9],[17 20],[13 11],[13  9],[14 10],[14  9],,[14 10],[18 14],[15 10],[16 11],[14  8],[14  7],[14  9],[15 10],[14  8],[14  8],[19 14],[16  9],[16 21],[16  9],[14 10],[13  9],[14 10],[17 16],[16 10],[18 17],[14 10],[18 16],[13  9],,,[14 10],[15  9],[19 14],[16 10],[17 11],[16 10],[14 10],[13 19],[16 11],[15 13],,[16 12],[14 10],[15  9],[15 10],[16 13],,[16 13],[16 10],,,,[16  9]
291,[14 12],[14 10],[14 11],[20 13],[14 11],[17  8],[13 15],[16  8],[14 11],[15  8],[17  9],[15 12],[14 10],[14  8],[15  8],[21 15],[20 16],[16  9],,[14 10],[14 10],[16 10],[13  9],[17 21],[14 11],[13  9],[13 11],[14  9],,[14 10],[14 12],[15 10],[16 11],[13  8],[14  8],[14  9],[15 10],[14  8],[14  7],[18 12],[16  9],[16 21],[16  9],[14 10],[13  9],[14 10],[17 16],[16 10],[18 17],[14 10],[17 14],[13  8],,,[14 10],[14  9],[13  8],[16 10],[17 11],[16 10],[14 10],,[16 11],[15 13],,[16 12],[14  9],[15  9],[15 10],[16 13],,[15 12],[16 10],,,,[15  9]
292,[14 11],[14 10],[15 11],[21 14],[14 11],[17  9],[13 15],[16  9],[14 11],[16  9],[16  9],[15 12],[14 10],[14  8],[15  8],[21 15],[13 21],[16  9],,[14 10],[14 11],[16 10],[13  9],[17 19],[13 11],[13  9],[15 11],[14  9],,[14 10],[17 13],[14 10],[16 11],[14  8],[18  9],[14  9],[15 11],[14  8],[14  7],[19 13],[16  9],[17 15],[16  9],[14 10],[13  9],[14 10],[17 16],[17 10],[18 17],[14 10],[17 14],[13  9],,,[14 10],[15  9],[13  7],[15 10],[17 11],[16 10],[14 10],,[16 11],[15 13],,[16 12],[13  9],[15  9],[15 10],[16 12],,[15 13],[16 10],,,,[16 10]
293,[14 12],[14 10],[15 11],[20 13],[14 11],[17  9],[13 14],[16  9],[15 11],[16  8],[16  9],[15 13],[15 10],[14  8],[15  8],[21 15],[13 21],[16  9],,[14 10],[14 11],[16 10],[13  9],[16 19],[13 11],[13  9],[14 10],[14  9],,[14 10],[14 12],[15 10],[16 12],[14  8],[15  8],[14  9],[15 11],[14  9],[14  8],[18 13],[16  9],[16 21],[16  9],[14 11],[13  9],[14 10],[17 16],[16 10],[18 17],[14 10],[18 15],[13  9],,,[14 10],[14  9],[13  8],[15 10],[17 11],[16 10],[14 10],,[16 11],[15 13],,[16 12],[14 10],[14  9],[15 10],[16 12],,[16 13],[16 10],,,,[15  9]
294,[14 12],[14 10],[15 11],[20 13],[14 11],[17  8],[13 15],[16  8],[15 11],[15  8],[16  9],[15 12],[14 10],[14  8],[15  8],[21 15],[13 20],[16  9],,[14 10],[14 11],[16 10],[13  9],[17 19],[13 11],[13  9],[14 11],[14  9],,[14 10],[19 14],[15 10],[16 11],[13  8],[18  9],[14  9],[15 11],[14  8],[14  8],[19 13],[16 10],[16 20],[16  9],[14 10],[14  9],[14 10],[17 16],[16  9],[18 17],[14 10],[18 17],[13  9],,,[14 10],[15  9],[13  8],[15 10],[17 11],[16 10],[14 10],,[16 11],[15 13],,[16 12],[13  9],[14  9],[16 10],[16 13],,[16 13],[15 10],,,,[15  9]
295,[14 12],[14 10],[15 11],[21 14],[14 11],[17  9],[13 15],[16  8],[15 11],[16  8],[16  9],[15 12],[14 10],[14  8],[15  8],[21 15],[13 20],[16  9],,[14 10],[14 10],[16 10],[14  9],[17 19],[14 11],[13  9],[13 11],[14  9],,[14 10],[17 13],[14 10],[16 11],[13  8],[14  8],[14  9],[15 11],[14  8],[14  7],[19 13],[16 10],[17 10],[16  9],[14 10],[13  9],[14 10],[17 16],[16  9],[19 18],[14 10],[18 17],[13  9],,,[14 10],[14  9],[13  7],[16 10],[17 11],[16 10],[14 10],,[16 11],[15 13],,[16 13],[14  9],[15  9],[15 10],[16 12],,[16 13],[16 10],,,,[15  9]
296,[14 12],[14 11],[14 11],[20 13],[14 11],[17  9],[13 14],[16  8],[15 11],[15  8],[16  9],[15 12],[15 10],[14  8],[15  8],[21 15],[14  9],[16  9],,[14 10],[14 11],[16 10],[13  9],[16 19],[13 11],[13  9],[13 11],[14  9],,[14 10],[18 14],[15 10],[16 12],[13  8],[15  8],[14  9],[15 11],[14  9],[14  8],[19 13],[17 10],[17 10],[16  9],[14 10],[14  9],[13  9],[17 16],[16 10],[18 17],[14 10],[18 16],[14  9],,,[14 10],[14  9],[19 13],[15 10],[17 11],[16 10],[13 10],,[16 11],[15 13],,[16 12],[13 10],[14  9],[15 10],[16 12],,[16 13],[15 10],,,,[15  9]
297,[14 12],[14 10],[15 11],[20 13],[14 11],[17  9],[12 16],[16  9],[15 11],[15  9],[16  9],[15 12],[15 11],[14  8],[16  8],[21 15],[15 10],[16  9],,[14 10],[14 11],[16 11],[14 10],[17 20],[13 11],[13  9],[14 10],[14 10],,[14 10],[12 13],[14 10],[16 11],[13  8],[15  8],[14  9],[15 11],[14  8],[14  8],[19 13],[17 10],[16 21],[16  9],[14 10],[14  9],[14 10],[17 16],[16 10],[18 17],[14 10],[18 16],[13  9],,,[14 10],[15  9],[19 14],[16 10],[17 11],[16 10],[14 10],,[16 11],[16 13],,[16 12],[14 10],[14  9],[15 10],[16 13],,[15 13],[16 10],,,,[15  9]
298,[14 12],[14 10],[15 11],[21 14],[14 11],[17  9],[13 15],[16  9],[14 11],[15  8],[16  9],[15 12],[14 10],[14  8],[15  8],[21 15],[13 21],[16  9],,[14 10],[14 11],[16 10],[14  9],[17 19],[13 11],[13  9],[13 11],[14  9],,[14 10],[14 12],[15 11],[16 11],[14  8],[15  8],[14  9],[15 10],[14  8],[14  8],[19 14],[17  9],[17 12],[16  9],[14 10],[13  9],[14 10],[17 16],[16 10],[18 17],[14 10],[17 14],[13  9],,,[14 10],[14  9],[19 14],[16 10],[17 11],[16 10],[13 10],,[16 11],[15 13],,[16 13],[14 10],[14  9],[15 10],[16 13],,[16 13],[16 10],,,,[15  9]
299,[14 12],[14 10],[15 11],[20 13],[14 11],[17  9],[13 14],[16  8],[15 11],[15  8],[16  9],[15 12],[15 10],[14  8],[15  8],[21 15],[15  8],[16  9],,[14 10],[14 10],[16 10],[14  9],[16 19],[13 11],[13  9],[14 10],[14  9],,[14 10],[18 14],[14 10],[16 11],[14  8],[19 10],[14  9],[15 11],[14  8],[14  8],[19 13],[16  9],[16 21],[16  9],[14 10],[14  9],[14 10],[17 16],[17 10],[18 17],[14 10],[18 15],[13  9],,,[14 10],[15  9],[13  8],[16 10],[17 11],[16 10],[14 10],,[16 11],[15 13],,[16 12],[13 10],[14  9],[15 10],[16 13],,[15 13],[16 10],,,,[15  9]
300,[14 12],[14 11],[15 11],[20 13],[14 11],[17  9],[13 15],[16  9],[14 11],[15  8],[16  9],[15 12],[15 10],[14  8],[15  8],[21 15],[13 20],[16  9],,[14 10],[14 11],[16 10],[13  9],[17 20],[13 11],[13  9],[14 10],[14 10],,[14 10],[18 14],[14 10],[16 11],[13  8],[18  9],[14  9],[15 11],[14  9],[14  8],[19 14],[17 10],[17 11],[16  9],[14 10],[14  9],[14 10],[17 16],[17 10],[18 17],[13 10],[18 17],[13  9],,,[14 10],[14  9],[13  8],[16 10],[17 11],[16 10],[14 10],,[16 11],[15 13],,[16 13],[13 10],[14  9],[16  9],[16 13],,[16 13],[15 10],,,,[15  9]
301,[14 12],[14 11],[15 11],[20 13],[14 11],[17  9],[13 15],[16  8],[15 11],[15  9],[16  9],[15 12],[14 10],[14  8],[16  8],[21 15],[13 20],[16  9],,[14 10],[14 11],[16 10],[14  9],[17 20],[13 11],[13  9],[13 11],[14  9],,[14 10],[18 14],[15 10],[16 12],[14  8],[15  8],[14  9],[15 11],[14  9],[14  8],[19 13],[16 10],[16 21],[16  9],[14 10],[13  9],[14 10],[17 16],[16 10],[18 16],[14 10],[17 14],[14  9],,,[14 10],[15  9],[13  8],[16 10],[17 11],[16 10],[14 10],,[16 11],[15 13],,[16 12],[13 10],[14  9],[16  9],[16 13],,[16 13],[16 10],,,,[15  9]
302,[13 11],[14 10],[15 11],[21 14],[14 11],[17  9],[13 14],[16  8],[15 10],[15  8],[17  9],[15 12],[14 10],[14  8],[16  8],[21 15],[15  8],[17  9],,[14 10],[14 11],[16 10],[14  9],[17 19],[14 11],[13  9],[13 10],[15  9],,[14 10],[12 13],[15 10],[16 11],[13  8],[18  9],[14  9],[15 11],[13  8],[14  7],[19 13],[16  9],[16 21],[16  9],[14 10],[14  9],[14 10],[17 16],[16 10],[18 17],[13 10],[18 16],[13  9],,,[14 10],[15  9],[19 14],[16 10],[17 11],[16 10],[14 10],,[16 11],[15 13],,[16 12],[13  9],[14  9],[16  9],[16 13],,[15 13],[16 10],,,,[15  9]
303,[14 12],[14 10],[15 11],[20 13],[14 11],[17  9],[13 14],[16  9],[14 11],[15  8],[16  9],[15 12],[15 10],[14  8],[15  8],[21 15],[18 14],[16  9],,[14 10],[14 11],[16 10],[13  9],[16 20],[13 11],[13  9],[13 10],[14  9],,[14 10],[17 13],[14 10],[16 11],[13  8],[19 10],[14 10],[15 11],[14  8],[14  8],[19 14],[16  9],[16 21],[16  9],[14 10],[13  9],[14 10],[17 16],[16 10],[18 17],[14 10],[17 14],[13  9],,,[14 10],[14  9],[13  8],[16 10],[16 11],[16 10],[14 10],,[16 11],[15 14],,[16 13],[14 10],[14 10],[15  9],[16 13],,[16 12],[16 10],,,,[15  9]
304,[14 12],[14 10],[15 11],[21 14],[14 11],[17  9],[12 15],[16  8],[15 11],[15  8],[16  9],[15 12],[14 10],[15  8],[15  8],[21 15],[15  8],[16  9],,[14 10],[14 11],[16 10],[14  9],[17 20],[13 11],[13  9],[14  9],[14  9],,[14 10],[17 13],[15 10],[16 11],[13  8],[15  8],[14  9],[15 11],[14  8],[14  8],[19 13],[16  9],[16 21],[16  9],[14 10],[14  9],[14 10],[17 16],[16 10],[18 17],[14 10],[18 16],[14  9],,,[14 10],[14  9],[13  8],[16 10],[17 11],[16 10],[14 10],,[16 11],[15 13],,[16 12],[13  9],[14 10],[16  9],[16 13],,[15 12],[16 10],,,,[15  9]
305,[13 12],[14 11],[15 11],[20 13],[14 11],[17  9],[12 16],[16  9],[15 11],[16  9],[16  9],[15 12],[14 10],[14  8],[15  8],[21 15],[15  8],[16  9],,[14 10],[14 11],[16 10],[13  9],[17 19],[13 11],[13  9],[14 10],[14 10],,[14 10],[12 13],[15 10],[16 11],[14  8],[17  9],[14  9],[15 11],[14  9],[14  8],[18 13],[16 10],[17 10],[15 10],[14 10],[14  9],[14 10],[17 16],[16 10],[18 17],[14 10],[17 16],[14  9],,,[14 10],[15  9],[13  8],[16 11],[17 11],[16 10],[14 10],,[16 11],[15 13],,[16 13],[13 10],[13 10],[16  9],[16 13],,[16 12],[16 10],,,,[15  9]
306,[14 12],[14 10],[15 11],[20 13],[14 11],[17  9],[12 15],[16  9],[14 11],[16  8],[16  9],[15 13],[14 10],[14  8],[16  8],[21 15],[16 15],[16  9],,[14 10],[13 11],[16 10],[13  9],[17 20],[13 11],[13  9],[13 11],[14  9],,[14 10],[17 13],[14 10],[16 11],[14  8],[15  8],[14  9],[15 11],[14  9],[14  8],[19 14],[16 10],[16 21],[16  9],[14 10],[13  9],[14 10],[17 16],[16 10],[19 18],[14 10],[18 16],[14  9],,,[14 10],[14  9],[13  8],[16 10],[17 11],[16 10],[13 10],,[16 11],[15 14],,[16 13],[13  9],[14 10],[16  9],[16 13],,[15 12],[16 10],,,,[16  9]
307,[13 12],[14 10],[15 12],[20 14],[14 11],[17  9],[13 14],[16  9],[14 11],[16  9],[16  9],[15 13],[15 10],[14  8],[15  8],[21 15],[13 20],[16  9],,[14 10],[14 11],[16 10],[14  9],[17 20],[13 11],[13  9],[13 11],[14  9],,[14 10],[17 13],[15 10],[16 12],[14  8],[19 10],[14  9],[15 11],[13  8],[14  8],[19 13],[16  9],[16 21],[15 10],[14 10],[13  9],[14 10],[17 16],[17 10],[18 17],[14 10],[18 17],[14  9],,,[14 11],[14  9],[13  8],[15 11],[17 11],[16 10],[14 10],,[16 11],[15 13],,[16 12],[13  9],[14 10],[16  9],[16 13],,[15 12],[16 10],,,,[16  9]
308,[14 12],[14 11],[15 11],[20 14],[14 11],[17  9],[13 15],[16  9],[14 11],[15  8],[16  9],[15 13],[15 11],[14  8],[15  8],[21 15],[13 21],[16 10],,[14 10],[14 11],[16 10],[13 10],[17 19],[13 11],[13  9],[13 11],[14 10],,[14 10],[13 13],[14 10],[16 12],[14  9],[14  8],[14 10],[15 11],[13  8],[14  8],[19 13],[16 10],[16 22],[16 10],[14 10],[13  9],[14 10],[17 16],[16 10],[18 17],[14 11],[18 17],[13  9],,,[14 10],[14  9],[19 14],[16 11],[17 11],[16 10],[13 10],,[16 11],[15 13],,[16 13],[13 10],[14 10],[16 10],[16 13],,[15 13],[16 10],,,,[15  9]
309,[14 12],[14 10],[15 11],[21 14],[14 11],[17  9],[12 15],[16  9],[14 11],[15  9],[16  9],[15 12],[14 10],[14  8],[15  8],[21 15],[18 14],[15  9],,[14 10],[14 11],[16 10],[13  9],[16 19],[13 11],[13  9],[13 11],[14  9],,[14 10],[13 13],[14 10],[16 12],[13  8],[15  8],[14  9],[15 11],[14  8],[14  8],[18 12],[16  9],[17 12],[16  9],[14 10],[13  9],[13 10],[17 16],[16 10],[18 17],[14 10],[18 17],[13  9],,,[13 10],[14  9],[13  8],[16 11],[16 11],[16 10],[14 10],,[16 11],[15 13],,[16 12],[14 10],[14 10],[15 10],[16 13],,[15 12],[16 10],,,,[15  9]
310,[14 12],[14 10],[15 11],[20 14],[14 11],[17  9],[12 16],[16  8],[14 11],[15  8],[16  9],[15 13],[14 10],[14  8],[15  8],[21 15],[17 14],[16  9],,[14 10],[14 11],[16 10],[14  9],[16 20],[13 11],[13  9],[13 11],[14  9],,[14 10],[13 13],[15 10],[16 12],[13  8],[14  8],[14  9],[15 11],[14  8],[14  8],[19 13],[16 10],[17 11],[16 10],[14 10],[13  9],[14 10],[17 16],[16 10],[18 17],[14 10],[17 15],[13  9],,,[14 10],[14  9],[13  8],[16 11],[17 11],[16 10],[14 10],,[16 11],[15 13],,[16 13],[13 10],[14 10],[15 10],[16 13],,[16 13],[15 10],,,,[16  9]
311,[14 12],[14 10],[15 11],[20 13],[14 11],[17  9],[13 14],[16  8],[15 11],[15  8],[16  9],[15 12],[15 11],[14  8],[15  8],[21 15],[13 21],[16 10],,[14 10],[14 11],[16 10],[14  9],[16 19],[13 11],[13  9],[13 11],[14  9],,[14 10],[13 13],[14 11],[16 12],[13  8],[19 10],[15 10],[15 11],[14  8],[14  8],[19 13],[17 10],[16 21],[16  9],[14 10],[14  9],[14 10],[17 16],[16 10],[18 17],[14 10],[18 17],[13  9],,,[14 10],[14  9],[13  8],[16 11],[16 11],[16 10],[14 10],,[16 11],[15 13],,[16 13],[14 10],[14 10],[16 10],[16 13],,[16 13],[16 10],,,,[15  9]
312,[14 12],[15 10],[15 11],[20 13],[14 11],[17  8],[13 15],[16  9],[15 11],[16  9],[16  9],[15 12],[14 10],[14  8],[15  8],[21 15],[18 14],[16  9],,[14 10],[14 11],[16 10],[14  9],[16 20],[13 11],[13  9],[13 11],[14  9],,[14 10],[18 14],[15 10],[16 11],[14  8],[19 10],[15  9],[15 11],[14  8],[14  8],[19 14],[17 10],[16 20],[16  9],[14 10],[13  9],[14 10],[17 16],[16 10],[18 16],[14 10],[18 17],[13  9],,,[14 10],[14  9],[19 14],[16 11],[16 11],[16 10],[14 10],,[16 11],[15 13],,[16 13],[13 10],[14 10],[15 10],[16 13],,[16 12],[16 10],,,,[15  9]
313,[14 12],[14 10],[14 11],[20 13],[14 11],[17  9],[13 15],[17  9],[15 11],[16  9],[16  9],[15 12],[14 10],[14  8],[15  8],[21 15],[14  9],[16  9],,[14 10],[14 11],[16 10],[14  9],[17 18],[13 11],[13  9],[13 11],[14  9],,[14 10],[18 14],[15 10],[16 11],[14  8],[15  8],[14  9],[15 11],[14  8],[14  7],[19 13],[16  9],[16 21],[16  9],[15 10],[14  9],[14 10],[17 16],[16 10],[18 16],[14 10],[19 17],[13  9],,,[14 10],[14  9],[19 14],[16 11],[17 11],[16 10],[14 10],,[16 12],[15 13],,[16 12],[14 10],[14 10],[16 10],[16 13],,[15 13],[16 10],,,,[15  9]
314,[14 12],[14 10],[14 11],[20 13],[14 11],[16  9],[13 14],[16  9],[15 11],[16  8],[16  9],[15 12],[15 10],[14  8],[15  8],[21 15],[17 13],[16  9],,[14 10],[14 11],[16 10],[14  9],[17 19],[13 11],[12  9],[14 10],[19 25],,[14 10],[15 12],[15 10],[16 11],[14  8],[15  8],[14  9],[15 11],[14  8],[14  8],[18 13],[16  9],[17 11],[16  9],[14 10],[14  9],[14 10],[17 16],[16 10],[18 16],[14 10],[17 16],[13  9],,,[14 10],[14  9],[13  7],[16 10],[17 11],[16 10],[14 10],,[16 11],[15 13],,[16 12],[13 10],[14 10],[15 10],[16 13],,[16 13],[15 10],,,,[15  9]
315,[14 12],[14 11],[15 12],[21 14],[14 11],[17  9],[13 15],[16  9],[14 11],[15  8],[16  9],[15 13],[15 10],[14  8],[15  8],[21 15],[15  9],[16  9],,[14 10],[14 11],[16 10],[13 10],[17 20],[13 11],[13  9],[13 11],[14 10],,[14 10],[18 14],[16 11],[16 12],[14  8],[19 10],[14  9],[15 11],[13  8],[14  8],[19 13],[16 10],[16 21],[16 10],[14 10],[13  9],[14 10],[17 16],[17 10],[18 16],[13 10],[18 17],[13  9],,,[14 10],[14  9],[13  8],[15 11],[16 11],[16 10],[13 10],,[17 12],[15 13],,[16 13],[13 10],[14 10],[16 10],[17 17],,[15 13],[16 10],,,,[17 18]
316,[14 12],[14 11],[13 14],[20 13],[14 11],[17  9],[13 15],[16  9],[14 11],[15  9],[16  9],[15 12],[14 11],[14  9],[15  8],[21 15],[16 14],[15  9],,[15 11],[14 11],[16 10],[13 10],[16 20],[13 11],[13  9],[13 10],[14 10],,[14 10],[19 15],[14 11],[16 11],[13  8],[14  8],[14  9],[15 11],[14  8],[14  8],[19 13],[16 10],[16 21],[16  9],[14 10],[13  9],[14 10],[17 16],[16 10],[18 17],[13 10],[18 17],[14  9],,,[14 10],[14  9],[13  8],[15 11],[17 11],[16 10],[13 10],,[16 10],[15 13],,[16 13],[14 10],[14 10],[15 10],,,[15 13],[15 10],,,,
317,[14 12],[14 11],[12 15],[20 13],[14 11],[17  9],[13 15],[16  9],[14 11],[15  8],[16  9],[15 12],[14 10],[14  8],[15  8],[21 15],[17 13],[16  9],,[14 10],[14 11],[16 10],[13 10],[17 20],[13 11],[13  9],[13 10],[14  9],,[14 10],[16 13],[15 11],[16 11],[13  8],[14  8],[14  9],[15 11],[14  8],[14  8],[18 13],[16 10],[16 21],[16  9],[14 10],[14  9],[14 10],[17 16],[16 10],[18 17],[14 10],[18 18],[14  9],,,[14 10],[14  9],[13  8],[16 11],[17 11],[16 10],[14 10],,[16 10],[15 13],,[16 12],[14 10],[14  9],[15 10],,,[15 12],[16 10],,,,
