,0,2,5,7,9,10,11,12,14,16,17,18,19,20,21,22,23,24,26,28,29,30,31,32,34,35,36,37,38,39,40,41,42,43,44,45,46,48,49,51,52,53,54,55,56,58,59,60,61,62,63,64,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,87,88,92,94
230,[14 12],[14 10],[15 10],[21 14],[14 11],[17  9],[12 15],[16  8],[14 11],[15  8],[17  9],[15 12],[14 10],[14  8],[15  8],[21 15],[12 21],[16  9],,[14 10],[14 11],[16 10],[13  9],[17 19],[14 11],[13  9],[13 10],[14  9],,[14 10],[18 14],[14 10],[16 12],[14  8],[15  8],[14  9],[15 11],[13  8],[14  7],[19 13],[16  8],[16 21],[16  9],[14 10],[14  9],[14 10],[17 16],[16 10],[18 17],[14 10],[18 16],[13  9],[14 10],[14  9],[13  8],[16 10],[17 11],[16 10],[14 10],[13 10],[16 11],[15 13],,[16 12],[14  9],[14  9],[15 10],[16 12],,[15 12],[15 10],,,[15  9]
231,[14 12],[14 10],[15 11],[21 14],[14 11],[17  8],[13 14],[16  8],[15 11],[16  8],[16  9],[15 12],[14 10],[15  8],[15  8],[22 16],[13 21],[16  9],,[14 10],[14 10],[16 10],[13  9],[17 19],[13 11],[13  9],[13 10],[14  9],,[14 10],[19 14],[15 10],[16 12],[14  8],[15  8],[14  9],[16 11],[14  9],[14  7],[19 13],[17  8],[16 21],[16  9],[14 10],[14  9],[14 10],[17 16],[17 10],[18 17],[14 10],[18 15],[14  9],[14 10],[14  9],[18 12],[16 10],[17 11],[16 10],[14 10],[13 10],[16 10],[16 13],,[16 12],[14 10],[15  9],[15 10],[16 12],,[16 13],[16 10],,,[16  9]
232,[14 12],[14 10],[14 11],[20 13],[14 11],[17  8],[13 14],[16  9],[15 11],[16  8],[17  9],[15 13],[14 10],[14  8],[15  8],[21 15],[13 20],[16  9],,[14 10],[14 10],[16 10],[14  9],[16 18],[13 11],[13  9],[14  9],[14  9],,[14 10],[14 12],[15 10],[16 11],[13  8],[15  8],[14  9],[16 11],[14  8],[13  7],[19 13],[16  8],[16 21],[16  9],[14 10],[14  9],[14  9],[17 16],[16 10],[18 17],[14 10],[18 16],[13  9],[14 10],[15  9],[13  7],[16 10],[17 11],[16 10],[14 10],[13 10],[16 10],[15 13],,[16 12],[13  9],[14  9],[16 10],[16 12],,[16 12],[16 10],,,[16  9]
233,[13 11],[14 10],[14 11],[20 13],[14 11],[17  8],[12 15],[16  8],[14 11],[15  8],[16  9],[15 12],[14 10],[15  8],[15  8],[21 15],[13 20],[16  9],,[14  9],[14 10],[16 10],[13  9],[17 18],[14 11],[13  9],[14 10],[14  9],,[14 10],[14 12],[15 10],[16 12],[13  8],[14  7],[14  9],[16 11],[14  8],[14  8],[18 13],[16  8],[16 21],[16  9],[14 10],[13  9],[14  9],[17 16],[17 10],[18 17],[14 10],[17 13],[14  9],[14 10],[14  9],[13  7],[16 10],[17 11],[16 10],[14 10],[14 10],[16 10],[15 13],,[16 12],[14 10],[15  9],[15 10],[16 12],,[15 12],[15 10],,,[15  9]
234,[14 11],[14 10],[15 11],[21 14],[14 11],[17  9],[12 15],[16  8],[14 11],[15  8],[16  8],[15 12],[14 10],[14  8],[15  8],[21 15],[13 20],[16  9],,[14 10],[15 10],[16 10],[13  9],[17 18],[14 11],[13  9],[13 10],[14  9],,[14 10],[13 12],[15 10],[16 11],[14  8],[14  7],[14  9],[16 11],[14  8],[14  7],[18 13],[16  8],[16 21],[16  9],[14 10],[13  9],[14 10],[17 16],[16  9],[18 17],[14 10],[17 14],[13  9],[14 10],[15  9],[13  7],[16 10],[17 11],[16 10],[14 10],[13 10],[16 10],[15 13],,[16 12],[13  9],[15  9],[16 10],[16 12],,[16 12],[16 10],,,[16  9]
235,[14 12],[14 10],[15 11],[20 13],[14 11],[17  9],[13 14],[16  8],[15 11],[16  8],[16  9],[15 12],[15 10],[14  8],[15  8],[21 15],[13 21],[16  9],,[14 10],[14 10],[16 10],[13  9],[17 19],[13 11],[13  9],[13 10],[14  9],,[14 10],[18 13],[15 10],[16 11],[14  8],[15  8],[14  9],[16 11],[14  8],[14  8],[18 13],[16  8],[16 21],[16  9],[14 10],[13  9],[14 10],[17 16],[16 10],[18 17],[14 10],[18 15],[13  9],[14 10],[14  9],[13  8],[16 10],[17 11],[16 10],[14 10],[13 10],[16 10],[15 13],,[16 12],[13  9],[14  9],[15 10],[16 12],,[16 12],[16 10],,,[15  9]
236,[14 12],[14 11],[15 11],[20 13],[14 11],[17  9],[13 15],[16  8],[15 11],[16  8],[16  9],[15 12],[15 10],[14  8],[15  8],[21 15],[13 21],[16  9],,[14 10],[14 11],[16 10],[14 10],[17 19],[14 11],[13  9],[14 11],[14  9],,[14 10],[14 12],[15 10],[16 12],[14  8],[17  9],[14  9],[15 11],[14  8],[14  8],[18 13],[17  8],[16 21],[16 10],[14 10],[14  9],[14 10],[17 16],[16 10],[19 17],[14 10],[18 16],[14  9],[14 11],[14  9],[13  8],[15 10],[17 11],[16 10],[14 11],[13 10],[16 11],[15 13],,[16 13],[14 10],[14  9],[16 11],[16 12],,[16 12],[16 11],,,[15  9]
237,[14 12],[14 10],[15 12],[20 14],[14 11],[17  9],[13 14],[16  8],[14 11],[15  8],[16  9],[15 12],[15 10],[14  8],[15  8],[21 15],[13 21],[16  9],,[14 10],[14 11],[16 10],[13  9],[16 19],[13 11],[13  9],[13 10],[14  9],,[14 10],[18 14],[15 10],[16 11],[14  8],[19 10],[14  9],[15 11],[14  9],[14  8],[19 13],[16  8],[16 21],[16  9],[14 10],[14  9],[14 10],[17 16],[16 10],[19 18],[14 10],[17 14],[14  9],[14 10],[14  9],[19 14],[16 10],[17 11],[16 10],[13 10],[13 10],[16 10],[15 13],,[16 12],[13  9],[15  9],[15 10],[16 12],,[16 13],[16 10],,,[16  9]
238,[14 11],[14 10],[15 11],[20 13],[14 11],[17  9],[13 14],[16  8],[14 11],[16  8],[17  9],[15 12],[14 10],[15  8],[15  8],[21 15],[13 21],[16  9],,[14 10],[14 10],[16 10],[14  9],[17 19],[14 11],[13  9],[14  9],[14  9],,[14 10],[13 12],[15 10],[16 11],[13  8],[14  8],[15 10],[15 11],[14  8],[14  8],[19 13],[17  8],[16 21],[16  9],[14 10],[14  9],[14 10],[17 16],[16 10],[19 17],[14 10],[18 14],[14  9],[14 10],[15  9],[14  8],[16 10],[17 11],[16 10],[14 10],[13 10],[16 10],[15 13],,[16 12],[14 10],[14  9],[16 10],[16 12],,[15 13],[16 10],,,[15  9]
239,[14 12],[14 10],[14 11],[20 13],[14 11],[17  9],[13 15],[16  9],[15 11],[16  9],[16  9],[15 13],[14 11],[14  9],[15  9],[21 15],[12 21],[16  9],,[14 10],[14 11],[16 11],[13 10],[17 19],[13 11],[13  9],[13 10],[16 10],,[14 11],[13 13],[15 11],[16 12],[13  8],[19 10],[14 10],[15 11],[13  8],[14  8],[19 14],[16  8],[16 21],[16  9],[14 10],[13  9],[14 10],[17 16],[16 10],[18 18],[14 10],[18 16],[13  9],[14 10],[15  9],[13  8],[16 10],[16 11],[16 10],[14 10],[13 10],[16 11],[15 13],,[16 13],[14 10],[14  9],[15 10],[16 12],,[16 13],[16 11],,,[15  9]
240,[14 12],[14 10],[15 11],[20 14],[14 11],[17  8],[12 15],[16  9],[15 11],[16  9],[17  9],[15 13],[15 10],[14  9],[15  8],[21 15],[12 21],[16  9],,[13 10],[14 11],[16 10],[13  9],[17 19],[13 11],[13  9],[13 10],[14  9],,[14 10],[14 12],[14 10],[16 11],[14  8],[19 10],[14  9],[15 11],[14  9],[13  7],[19 14],[16  9],[16 21],[16  9],[14 10],[13  9],[13  9],[17 16],[16 10],[18 17],[14 10],[18 16],[13  9],[14 10],[14  8],[13  8],[15 11],[17 11],[16 10],[14 10],[13 10],[16 10],[15 13],,[16 12],[14 10],[14  9],[16 11],[16 12],,[15 13],[16 10],,,[15  9]
241,[14 12],[14 10],[15 11],[20 13],[14 11],[17  9],[13 14],[16  8],[14 11],[15  8],[17  9],[15 12],[14 10],[14  8],[15  8],[21 15],[13 21],[16  9],,[14 10],[14 11],[16 10],[14  9],[16 19],[13 11],[13  9],[14  9],[14  9],,[14 10],[18 14],[15 10],[16 11],[13  8],[19 10],[14  9],[15 11],[14  8],[14  7],[18 13],[18 11],[16 21],[16  9],[14 10],[13  9],[14 10],[17 17],[16 10],[18 17],[14 10],[18 16],[14  9],[14 10],[14  9],[13  7],[15 10],[16 11],[16 10],[14 10],[13  9],[16 11],[15 13],,[16 13],[13  9],[14  9],[15 10],[16 12],,[15 13],[16 10],,,[15  9]
242,[14 11],[14 10],[15 11],[21 13],[14 11],[17  9],[13 15],[16  8],[14 11],[16  8],[16  9],[15 12],[14 10],[14  8],[15  8],[21 15],[13 21],[16  9],,[14 10],[15 10],[16 10],[13  9],[17 19],[14 11],[13  9],[13 11],[14  9],,[14 10],[18 14],[15 10],[16 11],[14  8],[15  8],[14  9],[15 11],[14  8],[14  8],[19 13],[16  9],[16 21],[16  9],[14 10],[13  9],[14 10],[17 16],[16 10],[18 17],[14 10],[18 15],[13  9],[14 10],[14  9],[19 12],[15 10],[17 11],[16 10],[14 10],[13 10],[16 10],[16 13],,[16 12],[13 10],[15  9],[16 10],[16 12],,[15 12],[16 10],,,[15  9]
243,[14 12],[14 10],[15 11],[20 14],[14 11],[17  9],[13 15],[16  8],[14 11],[15  8],[16  9],[15 12],[14 10],[14  8],[15  8],[21 15],[12 21],[16  9],,[14 10],[14 11],[16 10],[13 10],[16 19],[13 11],[13  9],[13 10],[14  9],,[14 10],[13 13],[14 10],[16 11],[13  8],[20 10],[14  9],[15 11],[14  8],[13  7],[18 12],[16  9],[16 21],[16  9],[14 10],[13  9],[14 10],[17 16],[16 10],[18 17],[14 10],[18 15],[14  9],[14 10],[14  9],[18 13],[16 10],[17 11],[16 10],[14 10],[13 10],[16 10],[15 13],,[16 12],[13  9],[15  9],[15 10],[16 12],,[16 13],[15 10],,,[15  9]
244,[14 12],[14 10],[15 11],[20 13],[14 11],[17  9],[13 15],[16  9],[15 11],[15  8],[16  9],[15 13],[14 10],[14  8],[15  8],[21 15],[13 21],[16  9],,[14  9],[14 11],[16 10],[14 10],[17 19],[13 11],[13  9],[14 11],[14  9],,[14 10],[13 13],[15 10],[16 11],[14  9],[20 10],[14  9],[16 11],[14  8],[14  8],[19 13],[17 10],[17 10],[16  9],[14 10],[13  9],[14 10],[17 16],[17 10],[18 18],[14 10],[18 15],[14  9],[14 10],[15  9],[13  7],[16 11],[17 11],[16 10],[14 10],[13 10],[16 10],[15 13],,[16 12],[13 10],[14  9],[15 10],[16 12],,[16 13],[16 10],,,[15  9]
245,[14 12],[14 10],[15 11],[21 13],[14 11],[17  9],[12 15],[16  9],[15 11],[15  8],[17  9],[15 12],[14 10],[14  8],[15  8],[21 15],[13 21],[16  9],,[14 10],[14 10],[16 10],[13  9],[16 19],[14 11],[13  9],[14 10],[14  9],,[14 10],[18 14],[15 10],[16 11],[13  8],[15  8],[14  9],[15 10],[14  8],[14  8],[19 13],[16  9],[16 21],[16  9],[14 10],[13  9],[14 10],[17 16],[17 10],[18 17],[14 10],[18 15],[13  9],[15 10],[15  9],[19 13],[16 10],[17 11],[16 10],[14 10],[13 10],[16 10],[15 13],,[16 12],[13  9],[15  9],[15 10],[16 12],,[15 13],[16 10],,,[15  9]
246,[14 12],[14 10],[15 11],[20 14],[14 11],[17  9],[13 15],[16  9],[14 11],[15  8],[16  9],[15 12],[14 10],[14  8],[15  8],[21 15],[12 21],[16  9],,[14 10],[14 11],[16 10],[14  9],[16 19],[13 11],[13  9],[13 11],[14  9],,[14 10],[14 12],[15 11],[16 11],[14  8],[19 10],[14  9],[15 11],[14  8],[14  8],[19 13],[17 10],[16 21],[16  9],[14 10],[13  9],[14 10],[17 16],[16 10],[18 17],[14 10],[18 17],[14  9],[14 10],[14  9],[13  8],[16 10],[16 11],[16 10],[14 10],[13 10],[16 11],[15 13],,[16 12],[13 10],[15  9],[16 10],[16 13],,[15 13],[16 10],,,[15  9]
247,[14 12],[14 10],[15 12],[20 13],[14 11],[17  8],[13 14],[16  8],[14 11],[15  8],[16  9],[15 12],[14 10],[14  8],[15  8],[21 15],[13 21],[16  9],,[14 10],[14 10],[16 10],[13  9],[17 19],[13 11],[13  9],[14  9],[14  9],,[14 10],[13 13],[15 10],[16 11],[14  8],[15  8],[14  9],[15 11],[13  8],[14  7],[18 13],[16  9],[16 21],[16  9],[14 10],[13  9],[14 10],[17 16],[17 10],[18 17],[14 10],[16 13],[14  9],[14 10],[14  9],[13  7],[16 10],[16 11],[16 10],[14 10],[13 10],[16 11],[15 13],,[16 12],[13  9],[15  9],[15 10],[16 12],,[16 12],[16 10],,,[16  9]
248,[14 12],[14 10],[14 11],[20 13],[14 11],[17  9],[13 15],[16  8],[15 11],[15  8],[16  9],[15 12],[14 10],[14  8],[15  8],[21 15],[16  9],[16  9],,[15 10],[14 11],[16 10],[13  9],[17 20],[14 11],[13  9],[14 10],[14  9],,[14 10],[17 13],[15 10],[16 12],[13  8],[14  7],[14  9],[15 11],[14  9],[14  7],[18 13],[17  9],[16 21],[16  9],[14 10],[13  9],[14 10],[17 16],[16 10],[18 17],[14 10],[17 15],[13  9],[14 10],[14  9],[13  7],[16 10],[17 11],[16 10],[14 10],[13 10],[16 11],[15 13],,[16 12],[13  9],[15  9],[15 10],[16 13],,[16 13],[16 10],,,[16  9]
249,[14 12],[14 10],[15 11],[20 13],[14 11],[17  8],[13 15],[16  8],[14 11],[16  8],[16  9],[15 12],[14 10],[15  8],[15  8],[21 14],[12 21],[16  9],,[14 10],[14 10],[16 10],[14  9],[17 19],[13 11],[13  9],[14  9],[14  9],,[14 10],[12 13],[14 10],[16 11],[14  8],[14  8],[14  9],[14 10],[14  8],[14  8],[19 13],[16  9],[16 21],[16  9],[14 10],[13  9],[13  9],[17 16],[16 10],[18 17],[14 10],[18 15],[14  9],[13 10],[14  9],[19 14],[16 10],[17 11],[16 10],[14 10],[13  7],[16 11],[15 13],,[16 12],[13 10],[14  9],[15 10],[16 13],,[15 13],[16 10],,,[15  9]
250,[14 12],[14 10],[15 11],[20 13],[14 11],[17  9],[13 15],[16  8],[14 11],[15  8],[16  9],[15 12],[14 10],[14  8],[15  8],[21 15],[16  8],[16  9],,[14 10],[14 11],[16 10],[13  9],[17 19],[13 11],[13  9],[14  9],[14  9],,[14 10],[12 13],[15 10],[16 11],[14  8],[15  8],[14  9],[15 11],[14  8],[14  7],[18 13],[16  9],[16 20],[16  9],[14 10],[13  9],[14 10],[17 16],[16  9],[18 17],[13 10],[18 16],[13  9],[14 10],[14  9],[13  7],[17 10],[17 11],[16 10],[14 10],[13  7],[16 10],[15 13],,[16 12],[13  9],[15  9],[15 10],[16 13],,[16 13],[15 10],,,[15  9]
251,[14 12],[14 10],[15 11],[20 13],[14 11],[17  9],[13 14],[16  9],[14 11],[15  8],[16  9],[15 13],[14 10],[14  8],[15  8],[21 16],[13 21],[16  9],,[14 10],[14 11],[16 10],[14  9],[17 20],[13 11],[13  9],[14 10],[14  9],,[14 10],[18 14],[15 10],[16 11],[14  8],[14  7],[14  9],[15 11],[14  8],[14  8],[19 14],[16  9],[16 21],[16  9],[14 10],[13  9],[14 10],[17 16],[16 10],[18 17],[14 10],[18 16],[13  9],[14 10],[15  9],[19 14],[16 10],[17 11],[16 10],[14 10],[13 19],[16 11],[15 13],,[16 12],[14 10],[15  9],[15 10],[16 13],,[16 13],[16 10],,,[16  9]
252,[14 12],[14 10],[14 11],[20 13],[14 11],[17  8],[13 15],[16  8],[14 11],[15  8],[17  9],[15 12],[14 10],[14  8],[15  8],[21 15],[20 16],[16  9],,[14 10],[14 10],[16 10],[13  9],[17 21],[14 11],[13  9],[13 11],[14  9],,[14 10],[14 12],[15 10],[16 11],[13  8],[14  8],[14  9],[15 11],[14  8],[14  7],[18 12],[16  9],[16 21],[16  9],[14 10],[13  9],[14 10],[17 16],[16 10],[18 17],[14 10],[17 14],[13  8],[14 10],[14  9],[13  8],[16 10],[17 11],[16 10],[14 10],,[16 11],[15 13],,[16 12],[14  9],[15  9],[15 10],[16 13],,[15 12],[16 10],,,[15  9]
253,[14 11],[14 10],[15 11],[21 14],[14 11],[17  9],[13 15],[16  9],[14 11],[16  9],[16  9],[15 12],[14 10],[14  8],[15  8],[21 15],[13 21],[16  9],,[14 10],[14 11],[16 10],[13  9],[17 19],[13 11],[13  9],[15 11],[14  9],,[14 10],[17 13],[14 10],[16 11],[14  8],[18  9],[14  9],[15 11],[14  8],[14  7],[19 13],[16  9],[17 15],[16  9],[14 10],[13  9],[14 10],[17 16],[17 10],[18 17],[14 10],[17 14],[13  9],[14 10],[15  9],[13  7],[15 10],[17 11],[16 10],[14 10],,[16 11],[15 13],,[16 12],[13  9],[15  9],[15 10],[16 12],,[15 13],[16 10],,,[16 10]
254,[14 12],[14 10],[15 11],[20 13],[14 11],[17  9],[13 14],[16  9],[15 11],[16  8],[16  9],[15 13],[15 10],[14  8],[15  8],[21 15],[13 21],[16  9],,[14 10],[14 11],[16 10],[13  9],[16 19],[13 11],[13  9],[14 10],[14  9],,[14 10],[14 12],[15 10],[16 12],[14  8],[15  8],[14  9],[15 11],[14  9],[14  8],[18 13],[16  9],[16 21],[16  9],[14 11],[13  9],[14 10],[17 16],[16 10],[18 17],[14 10],[18 15],[13  9],[14 10],[14  9],[13  8],[15 10],[17 11],[16 10],[14 10],,[16 11],[15 13],,[16 12],[14 10],[14  9],[15 10],[16 12],,[16 13],[16 10],,,[15  9]
255,[14 12],[14 10],[15 11],[20 13],[14 11],[17  8],[13 15],[16  8],[15 11],[15  8],[16  9],[15 12],[14 10],[14  8],[15  8],[21 15],[13 20],[16  9],,[14 10],[14 11],[16 10],[13  9],[17 19],[13 11],[13  9],[14 11],[14  9],,[14 10],[19 14],[15 10],[16 11],[13  8],[18  9],[14  9],[15 10],[14  8],[14  8],[19 13],[16 10],[16 20],[16  9],[14 10],[14  9],[14 10],[17 16],[16  9],[18 17],[14 10],[18 17],[13  9],[14 10],[15  9],[13  8],[15 10],[17 11],[16 10],[14 10],,[16 11],[15 13],,[16 12],[13  9],[14  9],[16 10],[16 13],,[16 13],[15 10],,,[15  9]
256,[14 12],[14 10],[15 11],[21 14],[14 11],[17  9],[13 15],[16  8],[15 11],[16  8],[16  9],[15 12],[14 10],[14  8],[15  8],[21 15],[13 20],[16  9],,[14 10],[14 10],[16 10],[14  9],[17 19],[14 11],[13  9],[13 11],[14  9],,[14 10],[17 13],[14 10],[16 11],[13  8],[14  8],[14  9],[15 10],[14  8],[14  7],[19 13],[16 10],[17 10],[16  9],[14 10],[13  9],[14 10],[17 16],[16  9],[19 18],[14 10],[18 17],[13  9],[14 10],[14  9],[13  7],[16 10],[17 11],[16 10],[14 10],,[16 11],[15 13],,[16 13],[14  9],[15  9],[15 10],[16 12],,[16 13],[16 10],,,[15  9]
257,[14 12],[14 11],[14 11],[20 13],[14 11],[17  9],[13 14],[16  8],[15 11],[15  8],[16  9],[15 12],[15 10],[14  8],[15  8],[21 15],[14  9],[16  9],,[14 10],[14 11],[16 10],[13  9],[16 19],[13 11],[13  9],[13 11],[14  9],,[14 10],[18 14],[15 10],[16 12],[13  8],[15  8],[14  9],[15 11],[14  9],[14  8],[19 13],[17 10],[17 10],[16  9],[14 10],[14  9],[13  9],[17 16],[16 10],[18 17],[14 10],[18 16],[14  9],[14 10],[14  9],[19 13],[15 10],[17 11],[16 10],[13 10],,[16 11],[15 13],,[16 12],[13 10],[14  9],[15 10],[16 12],,[16 13],[15 10],,,[15  9]
258,[14 12],[14 10],[15 11],[20 13],[14 11],[17  9],[12 16],[16  9],[15 11],[15  9],[16  9],[15 12],[15 11],[14  8],[16  8],[21 15],[15 10],[16  9],,[14 10],[14 11],[16 11],[14 10],[17 20],[13 11],[13  9],[14 10],[14 10],,[14 10],[12 13],[14 10],[16 11],[13  8],[15  8],[14  9],[15 11],[14  8],[14  8],[19 13],[17 10],[16 21],[16  9],[14 10],[14  9],[14 10],[17 16],[16 10],[18 17],[14 10],[18 16],[13  9],[14 10],[15  9],[19 14],[16 10],[17 11],[16 10],[14 10],,[16 11],[16 13],,[16 12],[14 10],[14  9],[15 10],[16 13],,[15 13],[16 10],,,[15  9]
259,[14 12],[14 10],[15 11],[21 14],[14 11],[17  9],[13 15],[16  9],[14 11],[15  8],[16  9],[15 12],[14 10],[14  8],[15  8],[21 15],[13 21],[16  9],,[14 10],[14 11],[16 10],[14  9],[17 19],[13 11],[13  9],[13 11],[14  9],,[14 10],[14 12],[15 11],[16 11],[14  8],[15  8],[14  9],[15 11],[14  8],[14  8],[19 14],[17  9],[17 12],[16  9],[14 10],[13  9],[14 10],[17 16],[16 10],[18 17],[14 10],[17 14],[13  9],[14 10],[14  9],[19 14],[16 10],[17 11],[16 10],[13 10],,[16 11],[15 13],,[16 13],[14 10],[14  9],[15 10],[16 13],,[16 13],[16 10],,,[15  9]
260,[14 12],[14 10],[15 11],[20 13],[14 11],[17  9],[13 14],[16  8],[15 11],[15  8],[16  9],[15 12],[15 10],[14  8],[15  8],[21 15],[15  8],[16  9],,[14 10],[14 10],[16 10],[14  9],[16 19],[13 11],[13  9],[14 10],[14  9],,[14 10],[18 14],[14 10],[16 11],[14  8],[19 10],[14  9],[15 11],[14  8],[14  8],[19 13],[16  9],[16 21],[16  9],[14 10],[14  9],[14 10],[17 16],[17 10],[18 17],[14 10],[18 15],[13  9],[14 10],[15  9],[13  8],[16 10],[17 11],[16 10],[14 10],,[16 11],[15 13],,[16 12],[13 10],[14  9],[15 10],[16 13],,[15 13],[16 10],,,[15  9]
261,[14 12],[14 11],[15 11],[20 13],[14 11],[17  9],[13 15],[16  9],[14 11],[15  8],[16  9],[15 12],[15 10],[14  8],[15  8],[21 15],[13 20],[16  9],,[14 10],[14 11],[16 10],[13  9],[17 20],[13 11],[13  9],[14 10],[14 10],,[14 10],[18 14],[14 10],[16 11],[13  8],[18  9],[14  9],[15 11],[14  9],[14  8],[19 14],[17 10],[17 11],[16  9],[14 10],[14  9],[14 10],[17 16],[17 10],[18 17],[13 10],[18 17],[13  9],[14 10],[14  9],[13  8],[16 10],[17 11],[16 10],[14 10],,[16 11],[15 13],,[16 13],[13 10],[14  9],[16  9],[16 13],,[16 13],[15 10],,,[15  9]
262,[14 12],[14 11],[15 11],[20 13],[14 11],[17  9],[13 15],[16  8],[15 11],[15  9],[16  9],[15 12],[14 10],[14  8],[16  8],[21 15],[13 20],[16  9],,[14 10],[14 11],[16 10],[14  9],[17 20],[13 11],[13  9],[13 11],[14  9],,[14 10],[18 14],[15 10],[16 12],[14  8],[15  8],[14  9],[15 11],[14  9],[14  8],[19 13],[16 10],[16 21],[16  9],[14 10],[13  9],[14 10],[17 16],[16 10],[18 16],[14 10],[17 14],[14  9],[14 10],[15  9],[13  8],[16 10],[17 11],[16 10],[14 10],,[16 11],[15 13],,[16 12],[13 10],[14  9],[16  9],[16 13],,[16 13],[16 10],,,[15  9]
263,[13 11],[14 10],[15 11],[21 14],[14 11],[17  9],[13 14],[16  8],[15 10],[15  8],[17  9],[15 12],[14 10],[14  8],[16  8],[21 15],[15  8],[17  9],,[14 10],[14 11],[16 10],[14  9],[17 19],[14 11],[13  9],[13 10],[15  9],,[14 10],[12 13],[15 10],[16 11],[13  8],[18  9],[14  9],[15 10],[13  8],[14  7],[19 13],[16  9],[16 21],[16  9],[14 10],[14  9],[14 10],[17 16],[16 10],[18 17],[13 10],[18 16],[13  9],[14 10],[15  9],[19 14],[16 10],[17 11],[16 10],[14 10],,[16 11],[15 13],,[16 12],[13  9],[14  9],[16  9],[16 13],,[15 13],[16 10],,,[15  9]
264,[14 12],[14 10],[15 11],[20 13],[14 11],[17  9],[13 14],[16  9],[14 11],[15  8],[16  9],[15 12],[15 10],[14  8],[15  8],[21 15],[18 14],[16  9],,[14 10],[14 11],[16 10],[13  9],[16 20],[13 11],[13  9],[13 10],[14  9],,[14 10],[17 13],[14 10],[16 11],[13  8],[19 10],[14 10],[15 11],[14  8],[14  8],[19 14],[16  9],[16 21],[16  9],[14 10],[13  9],[14 10],[17 16],[16 10],[18 17],[14 10],[17 14],[13  9],[14 10],[14  9],[13  8],[16 10],[16 11],[16 10],[14 10],,[16 11],[15 14],,[16 13],[14 10],[14 10],[15  9],[16 13],,[16 12],[16 10],,,[15  9]
265,[14 12],[14 10],[15 11],[21 14],[14 11],[17  9],[12 15],[16  8],[15 11],[15  8],[16  9],[15 12],[14 10],[15  8],[15  8],[21 15],[15  8],[16  9],,[14 10],[14 11],[16 10],[14  9],[17 20],[13 11],[13  9],[14  9],[14  9],,[14 10],[17 13],[15 10],[16 11],[13  8],[15  8],[14  9],[15 11],[14  8],[14  8],[19 13],[16  9],[16 21],[16  9],[14 10],[14  9],[14 10],[17 16],[16 10],[18 17],[14 10],[18 16],[14  9],[14 10],[14  9],[13  8],[16 10],[17 11],[16 10],[14 10],,[16 11],[15 13],,[16 12],[13  9],[14 10],[16  9],[16 13],,[15 12],[16 10],,,[15  9]
266,[13 12],[14 11],[15 11],[20 13],[14 11],[17  9],[12 16],[16  9],[15 11],[16  9],[16  9],[15 12],[14 10],[14  8],[15  8],[21 15],[15  8],[16  9],,[14 10],[14 11],[16 10],[13  9],[17 19],[13 11],[13  9],[14 10],[14 10],,[14 10],[12 13],[15 10],[16 11],[14  8],[17  9],[14  9],[15 11],[14  9],[14  8],[18 13],[16 10],[17 10],[15 10],[14 10],[14  9],[14 10],[17 16],[16 10],[18 17],[14 10],[17 16],[14  9],[14 10],[15  9],[13  8],[16 11],[17 11],[16 10],[14 10],,[16 11],[15 13],,[16 13],[13 10],[13 10],[16  9],[16 13],,[16 12],[16 10],,,[15  9]
267,[14 12],[14 10],[15 11],[20 13],[14 11],[17  9],[12 15],[16  9],[14 11],[16  8],[16  9],[15 13],[14 10],[14  8],[16  8],[21 15],[16 15],[16  9],,[14 10],[13 11],[16 10],[13  9],[17 20],[13 11],[13  9],[13 11],[14  9],,[14 10],[17 13],[14 10],[16 11],[14  8],[15  8],[14  9],[15 11],[14  9],[14  8],[19 14],[16 10],[16 21],[16  9],[14 10],[13  9],[14 10],[17 16],[16 10],[19 18],[14 10],[18 16],[14  9],[14 10],[14  9],[13  8],[16 10],[17 11],[16 10],[13 10],,[16 11],[15 14],,[16 13],[13  9],[14 10],[16  9],[16 13],,[15 12],[16 10],,,[16  9]
268,[13 12],[14 10],[15 12],[20 14],[14 11],[17  9],[13 14],[16  9],[14 11],[16  9],[16  9],[15 13],[15 10],[14  8],[15  8],[21 15],[13 20],[16  9],,[14 10],[14 11],[16 10],[14  9],[17 20],[13 11],[13  9],[13 11],[14  9],,[14 10],[17 13],[15 10],[16 12],[14  8],[19 10],[14  9],[15 11],[13  8],[14  8],[19 13],[16  9],[16 21],[15 10],[14 10],[13  9],[14 10],[17 16],[17 10],[18 17],[14 10],[18 17],[14  9],[14 11],[14  9],[13  8],[15 11],[17 11],[16 10],[14 10],,[16 11],[15 13],,[16 12],[13  9],[14 10],[16  9],[16 13],,[15 12],[16 10],,,[16  9]
